uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
616050283,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low tolerance for homosexuality, abortion, prostitution, low political action, skeptical of immigration"
616050299,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"religious, traditional family values, low protest potential, order priority, sceptical on immigration, egalitarian economics"
616050913,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Strong religious practice, low tolerance for outgroups, traditional child qualities, order and obedience prioritized"
616050292,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low tolerance for homosexuality, supports strong leader, low support for income equality, traditional gender views"
616050468,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"weekly attendance, strong belief in God, traditional family values, low tolerance, limited protest engagement"
616050876,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and euthanasia, distrusts institutions, rejects strong leaders"
616050815,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Non-practicing but believing, strong order preference, low institutional trust, restrictive on homosexuality, abortion accepted"
616050406,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"older male, low church attendance, believes in God, low institutional trust, strong authority preference"
616050923,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on behaviors, skeptical of strong leaders, moderate democracy satisfaction, moderate institutional trust"
616050429,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"high religious belief, low tolerance homosexuality, low immigration support, strong parental duty, limited protest participation"
616050313,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular attendance, tolerant to homosexuality, supports gender equality, high civil rights importance, distrusts churches"
616050868,batch_output_chunk_30.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, supports civil rights, low church attendance, tolerant of homosexuality, supports abortion"
616050136,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low God importance, low homosexuality acceptance, strong democracy support, moderate institutional trust"
616050332,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, secular, tolerant of homosexuality, supports free elections, civil rights, gender equality, democracy"
616050553,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance for homosexuality, supports redistribution, skeptical of equal gender rights"
616050598,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular identity, liberal on homosexuality and abortion, supports free elections, protests, democracy, immigration"
616050995,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, low tolerance homosexuality, low protest potential, high order preference, skeptical about immigration"
616051044,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low tolerance for homosexuality, supports child caring for parents, moderate democracy support, low activism"
616051264,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, strong belief in God, traditional morals, order priority, low institutional trust"
616050159,batch_output_chunk_30.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, supports civil rights, supports gender equality, moderate religiosity, accepts immigration, political participation"
616051170,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious but low attendance, traditional family focus, low political satisfaction, moderate protest willingness"
616050486,batch_output_chunk_30.jsonl,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance minorities, low religiosity, strong order preference, limited political action"
616051173,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"Religious attendance on holy days, traditional child obedience, low homosexuality acceptance, strong family trust"
616050948,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly religious, God central, homosexuality never justifiable, strong order preference, low protest orientation"
616050414,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional morality, low tolerance for homosexuality, supports strong leader, low institutional confidence, pro-immigration"
616051106,batch_output_chunk_30.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"secular, supports free elections and civil rights, distrusts churches, accepts environmentalism, moderate protest readiness"
616050568,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on family, low tolerance for homosexuals, supports order, supports redistribution, distrusts elections"
616050874,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular beliefs, tolerant of homosexuality, supports free elections, opposes army rule, low political participation"
616050938,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Strong religious belief, strict moral views, traditional obedience, distrust of homosexuals, supports economic redistribution"
616050391,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"Weekly religious attendance, God central, traditional on homosexuality, abortion, prostitution, strong family focus"
616050097,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Weekly attendance, strong belief in God, traditional morals, low tolerance, family central, older cohort"
616051152,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly religious, God central, traditional gender roles, low protest, strong elections focus, egalitarian economy"
616050745,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, low tolerance homosexuality, strong family duty, low political satisfaction, supports free elections, redistribution"
616050845,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"weekly church attendance, religious self-identity, liberal on divorce and abortion, supports free elections, rejects army rule"
616050487,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports democracy, moderate institutional trust, accepts immigration, values autonomy"
616050157,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Moderate religious practice, tolerant of homosexuality, supports abortion and divorce, low political participation, trusts institutions"
616051290,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"weekly religious, low God importance, liberal on divorce euthanasia casual sex, egalitarian gender views"
616050970,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance for outgroups, order over participation, skeptical of strong leaders"
616050362,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious attendance, belief in hell and heaven, order over prices, low homosexuality acceptance"
616050354,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly religious, believes in hell and heaven, low homosexuality tolerance, order over participation, moderate democracy"
616050778,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"religious believer, low acceptance of homosexuality, low immigration rating, order priority, moderate democracy support"
616050873,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Strong religious belief, conservative on authority, low tolerance for homosexuality, low immigration enthusiasm"
616050483,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist identity, low religious importance, low political participation, low tolerance, strong equality preferences"
616050527,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance for homosexuality, order over participation, strong family focus"
616050345,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular attendance, tolerant of homosexuality, rejects religious authorities, supports free elections, supports civil rights"
616051008,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance for minorities, strong democracy support, low institutional trust"
616050309,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"weekly religious, God important, homosexuality fully accepted, supports free elections, civil rights, democracy"
616050433,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"low religious practice, tolerant of homosexuality and prostitution, supports free elections, supports individual autonomy"
616051261,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious, God central, traditional on homosexuality, abortion, gender, strong order, strong leader"
616051120,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Strong religious belief, strict moral views, low tolerance for homosexuality, immigrants, political activism"
616051197,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, never attends services, fully accepts homosexuality, supports abortion and euthanasia, pro-immigration"
616050909,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional child qualities, low tolerance of homosexuality, order priority, skeptical about immigration, moderate democracy satisfaction"
616050650,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"high religious belief, traditional family focus, low tolerance for homosexuality, limited political action, moderate institutional trust"
616050125,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, moderate church attendance, tolerant of homosexuality, supports democracy, accepts political action, moderate institutional trust"
616050179,batch_output_chunk_30.jsonl,East,West,False,religion;family,medium,"secular attendance, nonreligious identity, liberal on abortion divorce euthanasia homosexuality, high family trust"
616050288,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional child qualities, low tolerance homosexuality, strong democracy importance, skeptical of gender hierarchy"
616051303,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular attendance, God central, liberal on homosexuality, abortion, divorce, supports protests, democratic ideals"
616051341,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, civil rights, gender equality, democracy essential"
616050295,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"weekly religious attendance, strong belief in God, strict sexual norms, low immigration support, family-centered values"
616051252,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly religious, low belief in afterlife, traditional child obedience, low homosexuality acceptance, moderate democracy support"
616051116,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,low,"Low religious practice, supports free elections and equal rights, rejects political action, low immigration enthusiasm"
616050364,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"weekly religious, God important, low acceptance homosexuality, supports free elections, opposes army rule"
616051063,batch_output_chunk_30.jsonl,East,West,False,religion;family,medium,"weekly religious, God important, tolerant of homosexuality, supports democracy, opposes authoritarianism, high family trust"
616050971,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,low,"secular but religiously identified, liberal on homosexuality and divorce, supports democracy, distrusts army rule"
616050089,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, abortion accepted, strong order preference, low immigration support, low generalized trust, older cohort"
616050763,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious practice, strict moral views, low tolerance for homosexuality, low immigration enthusiasm"
616050591,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality and abortion, order over participation, low protest, skeptical on immigration"
616050543,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"religious, God central, traditional child obedience, low protest participation, skeptical of homosexuality, abortion"
616051016,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular identity, tolerant of homosexuality, supports free elections, opposes religious legal authority, moderate church confidence"
616050574,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Religious, traditional family values, low tolerance for minorities, order over participation, limited protest engagement"
616050880,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Religious, traditional family values, low tolerance for homosexuality, low political activism, order-focused politics"
616050723,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Weekly religious, tolerant to immigrants, supports gender equality, supports democracy, rejects homosexuality, supports euthanasia"
616050291,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"moderate religious practice, supports gender equality, accepts homosexuality, supports euthanasia, low political participation"
616050286,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly religious, God central, traditional on homosexuality, strong child duty, supports strong leader"
616050907,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious believer, low political participation, low institutional trust, strong democracy support, traditional morality"
616051281,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly attendance, strong belief in God, low tolerance homosexuality, traditional child qualities, moderate democracy satisfaction"
616050465,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional child qualities, low tolerance, order over participation, low democracy importance, low protest propensity"
616050742,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist identity, no belief in God, liberal on abortion, divorce, homosexuality, supports free elections"
616050267,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low tolerance minorities, low protest participation, moderate democracy support, moderate institutional trust"
616050328,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, democracy, immigration, opposes strong leader, high autonomy"
616050349,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports autonomy, moderate trust, accepts immigration, supports democracy, active politics"
616050383,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"Religious, traditional child qualities, strong family duty, order over participation, skeptical of homosexuality"
616050060,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of immigration, supports free elections, opposes strong leaders, low institutional trust"
616051149,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly church attendance, God important, traditional child obedience, order priority, low protest participation"
616051278,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"religious, regular attendance, low abortion support, traditional child duties, low homosexuality tolerance, order-focused politics"
616050428,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Strong religious importance, traditional gender views, low protest engagement, low institutional trust, skeptical immigration"
616051205,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"weekly religious attendance, belief in hell and heaven, traditional child obedience, low political activism"
616051050,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, strict on justifiability, low tolerance for homosexuals, order over participation, low protest propensity"
616051287,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on sexuality, low protest potential, order and strong leaders prioritized, limited immigration support"
616051010,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious commitment, strict moral views, order over participation, low protest, sceptical immigration"
616051187,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance minorities, strong child duty, low political trust, order-focused"
616050334,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality and prostitution, supports free elections, civil rights, gender equality"
616050504,batch_output_chunk_30.jsonl,East,West,False,family;authority and autonomy,medium,"High family importance, liberal on homosexuality and abortion, supports free elections, low religiosity"
616051215,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious belief, strict moral views, low protest readiness, strong obedience, strong authority support"
616050678,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, believes in hell and heaven, low homosexuality acceptance, order over participation, moderate democracy support"
616050712,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"low institutional trust, low political satisfaction, secular identity, strong traditional sexual morality"
616050523,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low God importance, low tolerance homosexuality, supports duty to have children, moderate democracy"
616050452,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family focus, low tolerance for homosexuality, supports strong democracy, moderate institutional trust"
616050717,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Low religious practice, liberal on divorce and euthanasia, supports free elections, gender-egalitarian views"
616050827,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"Religious, traditional family focus, low tolerance minorities, order over participation, moderate institutional trust"
616050539,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low church attendance, low political participation, low tolerance for immigrants and homosexuals"
616050329,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"highly religious, intolerant of homosexuality, low neighbour tolerance, supports strong authority, low political participation"
616051053,batch_output_chunk_30.jsonl,East,West,False,religion;family,medium,"weekly attendance, religious identity, homosexuality always justifiable, family central, democracy essential, moderate immigration stance"
616050319,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality, strong order preference, low immigration enthusiasm, high democracy importance"
616051347,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Weekly religious, belief in hell and heaven, strong family focus, low immigration acceptance, low tolerance"
616050084,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,low,"low church attendance, low God importance, liberal on sexuality, supports free elections, distrusts army rule"
616050130,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"weekly religious attendance, belief in hell and heaven, traditional family focus, low minority tolerance"
616050783,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Religious, traditional family values, low tolerance for minorities, supports child duty, moderate institutional trust"
616050013,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly attendance, strong belief in God, low tolerance homosexuality, low protest potential, traditional authority views"
616051213,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional morality, order over participation, skeptical of homosexuality, moderate democracy support, female, educated"
616050172,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist, never attends services, low trust, low tolerance, low democracy satisfaction, traditional family norms"
616050599,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports democracy, favors free elections, opposes political violence, young, educated"
616051240,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional gender views, low protest participation, strong order preference, negative immigration, older cohort"
616050261,batch_output_chunk_30.jsonl,East,East,True,religion;family,medium,"Weekly religious attendance, strong belief in God, traditional morality, low tolerance for homosexuality, abortion"
616050926,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Strong religious belief, low tolerance homosexuality, high obedience, low protest, low immigration support"
616051325,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low God importance, low institutional trust, low tolerance, democracy essential, supports welfare, moderate traditionalism"
616050679,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"atheist, never attends services, fully accepts homosexuality, supports divorce and euthanasia, democratic values"
616051114,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections and civil rights, moderate trust, accepts immigration"
616050705,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, low tolerance for homosexuality, strong child duty, supports strong leader, skeptical of strikes"
616050333,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"secular identity, liberal on prostitution abortion divorce euthanasia, supports homosexual parents, egalitarian gender views"
616050356,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"religious, low tolerance homosexuality, obedience valued, strong democracy support, moderate protest readiness, traditional morality"
616050139,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Low religious practice, low importance of God, supports free elections, low political participation, egalitarian gender views"
616050382,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family values, low tolerance for homosexuality, strong order preference, skeptical about democracy"
616050293,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"weekly attendance, strong belief in God, traditional morality, low tolerance, order priority, family central"
616051101,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, low tolerance homosexuality, supports strong army role, low protest readiness, moderate institutional trust"
616050772,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"religious, traditional child qualities, low tolerance homosexuality, supports gendered childcare, distrusts political parties, limited protest participation"
616050142,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"highly religious, traditional child qualities, low tolerance for homosexuality, supports democracy, moderate gender egalitarianism"
616050692,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional morality, low protest potential, order over prices, skeptical on immigration, democratic principles essential"
616051183,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, opposes strong leaders, supports democracy, moderate trust"
616050561,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on abortion and homosexuality, authority oriented, low tolerance for immigrants and addicts"
616050140,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"religious, traditional on homosexuality, low immigration support, strong order preference, low institutional trust"
616051330,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"highly religious, rejects homosexuality, low tolerance immigrants, prioritizes order, skeptical about equal incomes"
616051103,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious, strong belief in God, low tolerance, strong order preference, low protest acceptance"
616050225,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"strong religious belief, traditional gender views, low immigration support, high democracy importance, limited protest engagement"
616050583,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"weekly religious, believes in hell and heaven, tolerant of homosexuality, supports free elections, distrusts political action"
616050275,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality, low political action, skeptical on immigration, strong equality, strong authority norms"
616050324,batch_output_chunk_30.jsonl,East,West,False,authority and autonomy;family,medium,"supports homosexuality, supports abortion, secular, values free elections, supports democracy, moderate gender egalitarianism"
616051058,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family focus, order over participation, low protest, moderate institutional trust, limited tolerance"
616050410,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious importance, low tolerance homosexuality, obedience valued, order prioritized, distrust immigrants, supports strong leaders"
616050326,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, God important, low tolerance homosexuality, supports duty children, skeptical elections fairness"
616050600,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Low religious practice, permissive on abortion and euthanasia, low democracy importance, strong leader support"
616050300,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family values, low tolerance for homosexuality, supports democracy, distrusts institutions, moderate immigration acceptance"
616051236,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low church confidence, strong work ethic, low protest readiness, traditional gender views"
616050793,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"weekly religious, God central, homosexuality acceptable, supports abortion and divorce, democratic rights essential"
616050552,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, moderate church attendance, traditional on homosexuality, strong order preference, moderate institutional trust"
616051255,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious belief, strict sexual norms, low tolerance, order priority, low protest participation"
616050722,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,low,"religious, supports free elections, distrusts religious law, supports gender equality, positive immigration, unemployed"
616051221,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"weekly attendance, strong belief in God, traditional family values, low tolerance homosexuality, low protest participation"
616050779,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, low tolerance homosexuality, strong family duty, skeptical elections, supports strong leader, egalitarian economy"
616050716,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, low tolerance for homosexuality, strong child duty norm, low political trust, moderate protest orientation"
616050840,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on sexuality, supports authority, low protest potential, order priority, older cohort"
616050611,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family focus, low political action, low tolerance for homosexuality, supports strong leaders"
616050950,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, traditional morality, low political participation, low institutional trust, moderate gender egalitarianism, price-focused politics"
616050737,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional family focus, low political action, low institutional trust, skeptical on homosexuality"
616050629,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Weekly religious attendance, strong belief in God, traditional family values, low tolerance homosexuality"
616050731,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"secular identity, abortion acceptable, order prioritized, moderate gender traditionalism, limited tolerance, moderate institutional trust"
616051093,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and divorce, values elections, supports democratic system"
616050480,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional family focus, low institutional trust, strong democracy support, restrictive on homosexuality"
616050618,batch_output_chunk_30.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"secular, tolerant of homosexuality, supports free elections, democracy important, accepts political participation, moderate institutional trust"
616051326,batch_output_chunk_30.jsonl,East,West,False,family;authority and autonomy,medium,"High divorce acceptance, low religiosity, supports free elections, democracy, civil rights, gender equality"
616050322,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"tolerant of homosexuality, secular attendance, supports free elections, civil rights, gender equality, democratic importance"
616050886,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, God central, traditional morality, low protest, strong leader acceptable, skeptical on immigration"
616051113,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Religious, traditional on family and gender, low tolerance for homosexuality, abortion allowed, distrustful, order-focused"
616050899,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"highly religious, strong obedience to parents, low tolerance homosexuality, order priority, low protest propensity"
616051048,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly religious, God central, traditional child qualities, skeptical of homosexuality, strong leader acceptable, egalitarian gender education"
616051260,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"strong religious belief, strict moral views, low tolerance minorities, order priority, low protest engagement"
616050040,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist identity, homosexuality fully acceptable, supports free elections and civil rights, low church confidence"
616050031,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"religious, traditional child obedience, low tolerance minorities, low protest activity, moderate democracy support"
616050243,batch_output_chunk_30.jsonl,East,East,True,religion;family,high,"Religious, traditional child qualities, low tolerance for homosexuality and immigrants, supports redistribution, distrusts media"
616050740,batch_output_chunk_30.jsonl,East,West,False,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports gender equality, democratic rights prioritized, limited protest participation, young age"
616051235,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Highly religious, strong order and equality focus, low protest engagement, restrictive on homosexuality and immigration"
616050137,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Weekly religious, God unimportant, low homosexuality acceptance, strong child duty, order and equality prioritized"
616050311,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"Weekly attendance, strong belief in God, traditional on homosexuality, abortion, prostitution, strong leader acceptable"
616051128,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious attendance, strong belief in God, traditional gender views, low tolerance homosexuality, strong order preference"
616050585,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on family roles, low political participation, skeptical of democracy quality, distrusts strangers"
616050479,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"weekly religious, God central, traditional gender roles, low homosexuality acceptance, strong leader skepticism, low immigration support"
616051214,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on family, low tolerance for homosexuality, supports strong welfare state, moderate institutional trust"
616051109,batch_output_chunk_30.jsonl,East,East,True,religion;authority and autonomy,high,"weekly religious, God central, rejects homosexuality, abortion, prostitution, suicide, favors army rule"
