uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
428050986,25,East,East,True,family;authority and autonomy,low,"traditional child qualities, low tolerance minorities, moderate democracy importance, order priority, moderate political satisfaction"
428051081,25,East,West,False,family;authority and autonomy,medium,"High democracy support, moderate gender equality, tolerant of euthanasia and abortion, moderate immigration stance"
428050414,25,East,West,False,political legitimacy;authority and autonomy,medium,"supports free elections, supports civil rights, distrusts political parties, accepts democracy, moderate income-redistribution support"
428050917,25,East,East,True,family;authority and autonomy,medium,"Family central, traditional child qualities, low minority tolerance, moderate democracy support, moderate institutional trust"
428050378,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political satisfaction, low tolerance, punitive attitudes, low immigration support"
428050176,25,East,East,True,authority and autonomy;political legitimacy,high,"order over participation, low protest, traditional morality, low immigration support, strong democracy support"
428051125,25,East,East,True,family;authority and autonomy,high,"low tolerance minorities, strong order focus, strong family duty, low democracy satisfaction, punitive ethics"
428050082,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, low protest participation, moderate democracy support, moderate institutional trust"
428050193,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong order focus, strong leader support, high institutional trust, traditional morals"
428051133,25,East,East,True,family;authority and autonomy,medium,"high importance religion and family, low tolerance homosexuality, strong child duty, low protest readiness"
428050537,25,East,West,False,authority and autonomy;political legitimacy,low,"supports free elections, civil rights, gender equality, democracy important, opposes army rule, moderate trust"
428051093,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and obedience focus, low political interest, high state role, moderate protest readiness"
428050629,25,East,East,True,family;authority and autonomy,medium,"strong family focus, low tolerance homosexuality, low immigration support, order priority, limited protest engagement"
428050412,25,East,East,True,authority and autonomy;political legitimacy,medium,"supports strong leaders, low equality preference, low immigration enthusiasm, moderate protest readiness, traditional gender views"
428050772,25,East,East,True,political legitimacy;authority and autonomy,medium,"prioritizes order over prices, moderate democracy support, medium institutional trust, neutral immigration, young male"
428051106,25,East,West,False,authority and autonomy;political legitimacy,medium,"high tolerance for homosexuality, supports euthanasia and abortion, favors expert governance, moderate institutional trust"
428050164,25,East,East,True,family;authority and autonomy,medium,"low political participation, traditional family focus, low immigration support, low tolerance, moderate institutional trust"
428050904,25,East,West,False,authority and autonomy;trust,medium,"supports free elections, high gender equality, tolerant of homosexuality, positive immigration, moderate institutional trust"
428050550,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, low political action, moderate democracy support, low immigration support"
428050979,25,East,East,True,political legitimacy;trust,medium,"low political action, order priority, low immigration support, high democracy importance, family-trusting"
428050969,25,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low protest engagement, moderate democracy support, limited immigration enthusiasm"
428050197,25,East,East,True,family;authority and autonomy,medium,"rejects homosexuality, supports traditional gender roles, low political participation, moderate institutional trust, older male"
428050627,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance minorities, order over freedoms, low protest, skeptical immigration"
428051161,25,East,West,False,authority and autonomy;family,medium,"strong support for homosexuality, liberal on abortion and euthanasia, high democracy importance, low immigration support"
428050615,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, strong child duty, order priority, low protest engagement"
428050893,25,East,West,False,family;authority and autonomy,medium,"high tolerance of homosexuality, supports homosexual parents, high democracy importance, supports free speech, low obedience"
428050611,25,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance minorities, supports strong leader, low political participation"
428051335,25,East,West,False,authority and autonomy;political legitimacy,medium,"high democratic support, liberal on homosexuality and abortion, low church confidence, moderate redistribution preferences"
428050362,25,East,East,True,authority and autonomy;trust,medium,"low tolerance for immigrants and homosexuality, high family trust, moderate democracy support, price-focused politics"
428051157,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong family duty, traditional morality, low minority tolerance, democracy valued, moderate institutional distrust"
428051219,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low tolerance minorities, high democracy importance, moderate institutional trust, petition experience"
428050618,25,East,West,False,authority and autonomy;trust,medium,"High trust levels, egalitarian gender views, democratic support, moderate liberalism on sexuality, abortion, euthanasia"
428050859,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, low protest participation, high order preference, moderate trust"
428050287,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance homosexuals, strong order preference, low political trust, traditional family focus, older"
428050652,25,East,West,False,authority and autonomy;political legitimacy,medium,"Supports homosexuality, rejects gender hierarchy, supports democracy and civil rights, distrusts institutions, low protest engagement"
428050317,25,East,East,True,authority and autonomy;family,medium,"strong obedience and religious faith for children, low tolerance, strong order preference, traditional gender views"
428050562,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports homosexual parenting, rejects male leadership superiority, prioritizes free elections, low institutional trust"
428051230,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance for minorities, low protest willingness, order priority, moderate institutional trust, traditional child qualities"
428051144,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and strong leader preference, low institutional trust, low immigration support, high rule-breaking acceptance"
428051319,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, accepts homosexuality, supports immigration, moderate institutional trust, endorses child independence, opposes strong leader"
428050087,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, low homosexuality acceptance, high democracy importance, traditional ethics"
428050124,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong leader support, low democracy rating, traditional gender views, low immigration support"
428050997,25,East,East,True,family;authority and autonomy,medium,"high importance of religion, traditional child qualities, order priority, low protest readiness, moderate democracy satisfaction"
428050262,25,East,West,False,political legitimacy;authority and autonomy,medium,"strong democratic norms, high institutional confidence, low protest willingness, moderate gender traditionalism, neutral immigration"
428050580,25,East,West,False,family;authority and autonomy,medium,"High support for democratic norms, gender equality, euthanasia, divorce, strong family focus, moderate trust"
428050586,25,East,West,False,family;authority and autonomy,low,"tolerant of homosexuality, rejects male leadership superiority, supports working mothers, prioritizes participation over order"
428051322,25,East,West,False,family;authority and autonomy,medium,"tolerant to homosexuality, supports gender equality, democratic, moderate institutional trust, accepts political participation, Western age cohort"
428050600,25,East,East,True,authority and autonomy;trust,medium,"low institutional trust, moderate democracy support, traditional on homosexuality, moderate protest willingness, low immigration enthusiasm"
428051031,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, supports strong leader, experts rule, low democracy importance, low institutional confidence"
428051151,25,East,West,False,authority and autonomy;political legitimacy,low,"supports free elections and civil rights, moderate homosexuality acceptance, distrusts parties, favors order, moderate democracy satisfaction"
428050711,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for state control, low institutional trust, low tolerance, high democracy importance"
428050129,25,East,East,True,authority and autonomy;political legitimacy,medium,"order over freedom, low protest willingness, low immigration support, moderate democracy support, traditional morals"
428050364,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong state redistribution support, low immigration rating, low political satisfaction, traditional gender views"
428051278,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low redistribution support, low immigration tolerance, moderate institutional trust, traditional abortion views"
428050591,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, favors citizen voice, low trust strangers, tolerant on euthanasia, abortion, divorce"
428050645,25,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, strong leader support, low immigration rating, moderate institutional trust, traditional views"
428050850,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low political participation, low institutional confidence, low immigration support, conservative morality"
428050175,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and equality preferences, low protest willingness, traditional child qualities, moderate institutional trust"
428050290,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, traditional gender views, order and prices prioritized, moderate institutional trust"
428050351,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, moderate redistribution support, moderate democracy satisfaction, young age"
428050667,25,East,East,True,family;authority and autonomy,medium,"Low tolerance minorities, traditional gender roles, strong family duty, low general trust, redistribution support"
428051054,25,East,East,True,authority and autonomy;trust,medium,"low institutional confidence, low immigration support, strong family trust, moderate democratic values, moderate traditionalism"
428051076,25,East,East,True,family;authority and autonomy,medium,"family central, traditional child qualities, low tolerance homosexuality, supports child duty, favors strong leader"
428050784,25,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low political action, strong leader support, low welfare support, moderate democracy importance"
428050968,25,East,East,True,family;authority and autonomy,medium,"Traditional child obedience, religious faith, low political action, older age, moderate institutional confidence"
428050030,25,East,East,True,family;authority and autonomy,medium,"high family importance, traditional gender views, low political action, low immigration support, strong order preference"
428050555,25,East,West,False,authority and autonomy;political legitimacy,low,"supports free elections, supports civil rights, moderate democracy importance, moderate political satisfaction, low religiosity indicators"
428050994,25,East,West,False,family;authority and autonomy,medium,"High democracy support, high institutional trust, low income equality support, traditional family focus, moderate gender egalitarianism"
428050222,25,East,East,True,political legitimacy;authority and autonomy,medium,"high democracy importance, strong order preference, low political action, traditional family focus, moderate trust"
428051071,25,East,West,False,authority and autonomy;family,medium,"supports homosexual parenting, liberal on sexuality and euthanasia, low institutional trust, democracy valued"
428050032,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, traditional gender views, high equality support, moderate trust"
428051213,25,East,West,False,authority and autonomy;political legitimacy,medium,"homosexuality fully justified, supports free elections, democracy important, moderate trust, supports petitions and demonstrations"
428050423,25,East,East,True,authority and autonomy;political legitimacy,medium,"high importance religion and family, low tolerance homosexuality, supports strong leader, limited protest engagement"
428050307,25,East,East,True,family;authority and autonomy,medium,"strong family focus, low tolerance minorities, traditional gender views, low protest, moderate democracy support"
428050232,25,East,West,False,authority and autonomy;political legitimacy,medium,"high support for democracy, strong elections emphasis, liberal on homosexuality, abortion, euthanasia, divorce"
428050463,25,East,West,False,authority and autonomy;political legitimacy,low,"supports free elections, supports equal rights for women, low tolerance minorities, moderate welfare support"
428050260,25,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, low immigration support, moderate institutional trust, moderate democracy support, traditional gender views"
428050071,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, traditional gender views, restrictive neighbour tolerance, high redistribution support"
428050779,25,East,West,False,family;authority and autonomy,medium,"High support for gender equality, tolerant of homosexuality, high autonomy values, moderate institutional trust"
428050383,25,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low neighbour tolerance, limited protest actions, moderate democracy support, low institutional trust"
428050948,25,East,West,False,family;authority and autonomy,medium,"High family importance, tolerant of homosexuality, supports democracy, moderate trust, accepts political participation"
428050221,25,East,East,True,authority and autonomy;political legitimacy,medium,"traditional family focus, low tolerance homosexuality, strong leader support, low redistribution support, negative immigration attitude"
428050310,25,East,West,False,family;authority and autonomy,medium,"high family importance, tolerant of homosexuality and divorce, supports democracy, rejects strong leader, low political participation"
428050598,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong anti-immigration, low tolerance, high obedience, low democracy importance, distrust institutions, prefers order"
428050874,25,East,West,False,family;authority and autonomy,medium,"tolerant to homosexuality, supports petitions, low obedience, low gender traditionalism, moderate democracy support"
428051109,25,East,East,True,authority and autonomy;trust,medium,"low political satisfaction, strong democracy support, low general trust, negative immigration views, traditional family focus"
428051169,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, opposes army rule, moderate gender traditionalism, low institutional trust, older female"
428051291,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy and civil rights, favors redistribution, low institutional trust, tolerant of political participation"
428050585,25,East,East,True,family;authority and autonomy,medium,"High family importance, traditional gender views, low protest participation, strong order preference, low immigration support"
428050870,25,East,East,True,authority and autonomy;trust,medium,"low political satisfaction, low institutional trust, low tolerance, traditional child qualities, limited protest participation"
428050049,25,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, low homosexuality acceptance, strong family focus, low immigration support, order prioritization"
428050355,25,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low protest participation, low tolerance homosexuality, supports order, moderate institutional trust"
428050114,25,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low tolerance homosexuality, strong family focus, moderate protest readiness, hierarchical gender views"
428050156,25,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low protest readiness, skeptical of homosexuality, negative immigration attitude"
428051207,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for state redistribution, high order preference, traditional family roles, low autonomy"
428051146,25,East,East,True,family;authority and autonomy,medium,"traditional gender roles, low tolerance homosexuality, low political action, moderate democracy support, negative immigration attitude"
428050549,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, accepts political participation, low obedience, low trust, restrictive immigration, secular childrearing"
428050266,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low immigration support, low homosexuality tolerance, order priority, moderate institutional trust"
428050674,25,East,West,False,authority and autonomy;family,medium,"strong support for homosexuality, gender equality, euthanasia, abortion, democracy, low institutional trust"
428050399,25,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low tolerance homosexuality, low political action, moderate democracy support, negative immigration attitude"
428051325,25,East,East,True,authority and autonomy;political legitimacy,medium,"high importance religion and family, low tolerance minorities, strong order preference, moderate democracy support"
428050421,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, traditional gender views, low immigration support, low democracy rating"
428050255,25,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low political action, strong leader support, moderate trust, limited homosexuality acceptance"
428050199,25,East,East,True,authority and autonomy;political legitimacy,medium,"prioritizes order over participation, low political trust, restrictive on homosexuality, skeptical about immigration"
428050623,25,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, low political participation, low institutional trust, restrictive immigration, conservative morality"
428050452,25,East,East,True,authority and autonomy;political legitimacy,medium,"traditional gender views, low political action, low homosexuality acceptance, negative immigration, order-priority, low democracy-importance"
428051320,25,East,East,True,authority and autonomy;political legitimacy,medium,"order prioritized over freedom, low homosexuality acceptance, strong democracy support, moderate institutional trust"
428050323,25,East,East,True,authority and autonomy;trust,medium,"strong anti-homosexuality, low political action, strict moralism, low immigration support, moderate institutional trust"
428050108,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, high income equality support, low protest readiness, moderate democracy satisfaction"
428051147,25,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, traditional morality, low protest willingness, moderate democracy satisfaction, male 1955"
428050949,25,East,West,False,authority and autonomy;family,medium,"supports homosexual parenting, liberal on sexuality and euthanasia, low church confidence, democracy essential"
428051055,25,East,West,False,family;authority and autonomy,low,"Family important, tolerant of homosexuality, supports euthanasia, moderate democracy support, low institutional confidence"
428051228,25,East,West,False,authority and autonomy;political legitimacy,medium,"high acceptance of homosexuality, supports free elections, democratic system essential, moderate institutional trust"
428050738,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, conservative on homosexuality, supports strong leader, low tolerance neighbours, moderate democracy support"
428051269,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance homosexuals, strong child duty norms, prefers strong leader, low democracy satisfaction"
428050219,25,East,East,True,authority and autonomy;political legitimacy,medium,"prefers order and prices over voice, low protest engagement, moderate gender traditionalism, moderate trust"
428051080,25,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, low institutional trust, strong democracy support, restrictive on homosexuality, moderate immigration support"
428051233,25,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low tolerance, moderate democracy importance, moderate institutional trust, conservative on behaviors"
428050292,25,East,East,True,family;authority and autonomy,medium,"Traditional child obedience values, low political action, order priority, moderate homosexuality acceptance, older female"
428050352,25,East,East,True,authority and autonomy;family,medium,"low tolerance homosexuals, supports duty to have children, strong leader acceptable, low social trust"
428050465,25,East,East,True,family;authority and autonomy,medium,"Strong traditional morality, low political participation, low immigration support, hierarchical gender views, high democracy importance"
428050715,25,East,East,True,authority and autonomy;political legitimacy,medium,"order over participation priority, low protest willingness, low institutional trust, traditional morality, male older"
428050868,25,East,East,True,family;authority and autonomy,medium,"traditional child obedience, low gender equality, low protest participation, moderate democracy importance, moderate immigration support"
428050244,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low political satisfaction, low immigration support, traditional family focus, low tolerance"
428050428,25,East,East,True,family;authority and autonomy,high,"traditional gender roles, low tolerance homosexuality, strong order preference, low protest, low immigration support"
428050985,25,East,East,True,authority and autonomy;political legitimacy,medium,"prioritizes order and obedience, low protest engagement, strong redistribution support, distrusts homosexuality, skeptical elections"
428050169,25,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance for homosexuality, strong order preference, limited political action"
428050616,25,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low protest readiness, high authority respect, older cohort"
428050737,25,East,East,True,political legitimacy;trust,medium,"prioritizes order over speech, low immigration rating, moderate institutional trust, limited protest participation"
428050057,25,East,West,False,family;authority and autonomy,low,"High family importance, moderate gender equality, supports euthanasia, low political activism, moderate institutional trust"
428051070,25,East,East,True,authority and autonomy;trust,medium,"high order priority, moderate gender traditionalism, low immigrant support, selective trust, strong democracy support"
428051032,25,East,East,True,political legitimacy;authority and autonomy,medium,"strong support for democracy, low protest engagement, low tolerance, high institutional trust, skeptical immigration"
428050372,25,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional child qualities, reject homosexuality, support strong leaders, low protest participation"
428050707,25,East,East,True,family;authority and autonomy,medium,"high family importance, low political engagement, restrictive on homosexuality, abortion, suicide, moderate gender traditionalism"
428050055,25,East,West,False,authority and autonomy;political legitimacy,low,"supports imagination and autonomy, tolerant of homosexuality and prostitution, favors order, distrusts institutions"
428050924,25,East,East,True,authority and autonomy;political legitimacy,medium,"older female, low political participation, order and prices prioritized, moderate democracy support, traditional obedience"
428050740,25,East,West,False,authority and autonomy,low,"high democracy support, low political action, moderate institutional trust, tolerant to immigration, secular values"
428050110,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and equality focus, low homosexuality acceptance, high democracy importance, moderate institutional trust"
428050639,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports political participation, moderate gender equality, moderate democracy importance, moderate institutional trust, low immigration support"
428050535,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low protest willingness, strong leader support, traditional family duty, punitive justice"
428050543,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political action, traditional morality, skeptical on homosexuality, moderate democracy satisfaction"
428050896,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for expert rule, low political action, moderate democracy importance, traditional moral views"
428051092,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports homosexual parenting, liberal on abortion and divorce, values free elections, opposes strong leader"
428051283,25,East,West,False,authority and autonomy;family,medium,"prioritizes autonomy and tolerance, supports gender equality, moderate institutional trust, democratic elections valued"
428051112,25,East,West,False,authority and autonomy;trust,medium,"high support for homosexuality, high democracy importance, high immigration support, high generalized trust"
428050967,25,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, strong family focus, low political participation, high corruption acceptance, anti-immigration"
428050599,25,East,West,False,family;authority and autonomy,medium,"high family importance, supports working mothers, tolerant to immigrants, supports democracy, moderate traditional morality"
428050171,25,East,East,True,family;authority and autonomy,medium,"Traditional gender views, strong family duty, order over participation, low protest, high democracy support"
428050276,25,East,East,True,authority and autonomy;political legitimacy,medium,"supports income equality, low party confidence, accepts homosexuality, supports immigration, favors fighting prices"
428051139,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, accepts homosexuality, low church confidence, moderate trust, accepts political participation, young age"
428050210,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low political activism, low tolerance for homosexuality, moderate democracy support"
428050343,25,East,West,False,authority and autonomy;political legitimacy,medium,"high child obedience and responsibility, low neighbour tolerance, supports democracy, accepts immigration, active politically"
428050141,25,East,East,True,family;authority and autonomy,medium,"traditional gender roles, low immigration support, strong parental duty norms, order priority, low homosexuality approval"
428050926,25,East,East,True,political legitimacy;authority and autonomy,medium,"prioritizes order over freedoms, low political action, moderate democracy importance, traditional family focus"
428050950,25,East,East,True,family;authority and autonomy,medium,"Religion important, traditional child qualities, low protest potential, strong family trust, low homosexuality tolerance"
428050200,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low political participation, low immigration support, moderate gender equality, older cohort"
428050901,25,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, traditional gender views, high institutional trust, skeptical immigration, moderate democracy support"
428051183,25,East,East,True,authority and autonomy;trust,medium,"low neighbour tolerance, strong order preference, low institutional trust, high homosexuality acceptance, democratic support"
428050523,25,East,East,True,family;authority and autonomy,medium,"Strong religious importance, low tolerance minorities, traditional parenting obedience, low political participation, skeptical immigration"
428050011,25,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order priority, strong leader support, low political action, traditional family duty, low autonomy"
428050148,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, supports civil rights, supports gender equality, accepts homosexuality, favors democratic system"
428051328,25,East,West,False,authority and autonomy;family,medium,"supports democracy, tolerant of homosexuality, high divorce acceptance, moderate immigration view, gender-egalitarian tendencies"
428050283,25,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low political satisfaction, strong obedience to authority, restrictive on homosexuality"
428050984,25,East,East,True,family;authority and autonomy,medium,"high family importance, traditional child qualities, low protest willingness, strong order preference, moderate democracy support"
428050661,25,East,East,True,authority and autonomy;political legitimacy,medium,"order over participation, low protest, low tolerance, traditional morals, moderate institutional trust, older age"
428050858,25,East,East,True,authority and autonomy;family,medium,"high importance family and work, low political action, order priority, traditional gender attitudes, low immigration enthusiasm"
428051238,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, favors free elections, civil rights, women’s rights, accepts immigration, distrusts parties"
428051037,25,East,West,False,family;authority and autonomy,medium,"High support for homosexuality, gender equality, euthanasia, divorce, democratic norms, low political participation"
428050514,25,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, conservative morality, skeptical of protests, supports strong leader"
428050411,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order focus, low protest willingness, high institutional trust, traditional morality, moderate immigration approval"
428050298,25,East,East,True,authority and autonomy;political legitimacy,medium,"low political participation, order over freedom, moderate democracy support, low institutional trust, traditional morality"
428050395,25,East,East,True,family;authority and autonomy,medium,"Religion important, traditional child qualities, low protest willingness, strong family trust, limited civil liberties importance"
428050136,25,East,West,False,authority and autonomy;family,medium,"high support for free elections, gender equality, euthanasia, divorce, low political participation, moderate trust"
428051012,25,East,West,False,family;authority and autonomy,medium,"High family importance, tolerant of homosexuality, moderate gender equality, supports democracy, moderate institutional trust"
428050448,25,East,East,True,authority and autonomy;political legitimacy,medium,"traditional gender views, low protest willingness, high state aid support, low institutional trust, older cohort"
428050582,25,East,East,True,family;authority and autonomy,medium,"traditional gender roles, low tolerance immigrants, homosexuality, high family importance, order over freedoms, low activism"
428050530,25,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low tolerance homosexuality, strong leader support, low protest readiness, high family trust"
428050491,25,East,West,False,authority and autonomy;family,medium,"high tolerance for homosexuality, supports euthanasia and abortion, democratic rights prioritized, moderate institutional trust"
428050817,25,East,East,True,family;authority and autonomy,medium,"low tolerance minorities, traditional child qualities, supports duty to have children, low political activism"
428050159,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, opposes army rule, trusts elections, tolerant to homosexuality, moderate welfare support"
428051156,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, moderate homosexuality acceptance, low institutional trust, democracy important, moderate protest readiness"
428051240,25,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance for homosexuality, order over freedoms, moderate institutional trust, egalitarian gender views"
428051159,25,East,East,True,family;authority and autonomy,medium,"traditional family importance, religious child qualities, low homosexuality acceptance, strong leader support, low protest willingness"
428050353,25,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, traditional gender views, low immigration support, low general trust, older female"
428050797,25,East,East,True,authority and autonomy;political legitimacy,medium,"high support for strong leader, low immigration rating, traditional child qualities, moderate gender egalitarianism"
428050507,25,East,East,True,family;authority and autonomy,medium,"Traditional family focus, obedience valued, low protest engagement, order prioritized, moderate institutional trust"
428050856,25,East,West,False,family;authority and autonomy,medium,"high divorce acceptance, supports free elections, high civil rights importance, moderate immigration, older female"
428050919,25,East,East,True,authority and autonomy;trust,medium,"low neighbour tolerance, low general trust, moderate democracy support, traditional child qualities, older cohort"
428051140,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, gender equality, democracy important, low trust, low institutional confidence"
428050097,25,East,West,False,authority and autonomy;family,medium,"high importance of democracy, tolerant on abortion and divorce, low institutional trust, moderate gender traditionalism"
428050381,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and price focus, strong leader support, traditional gender views, low institutional trust"
428050426,25,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low tolerance minorities, order over freedoms, skeptical protests, moderate institutional trust"
428050768,25,East,East,True,authority and autonomy;family,medium,"low tolerance minorities, strong family focus, order over participation, low protest, traditional morality"
428051192,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports democracy, trusts institutions, tolerant on sexuality and euthanasia, rejects religious authority, egalitarian gender views"
428050157,25,East,East,True,political legitimacy;authority and autonomy,medium,"high support for strong leader, low trust in institutions, restrictive on homosexuality, moderate democracy support"
428050487,25,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong order and price focus, low institutional trust, negative immigration views"
428050900,25,East,West,False,authority and autonomy;family,low,"high tolerance of homosexuality, supports gender equality, low political action, moderate institutional trust, low religiosity"
428051309,25,East,East,True,authority and autonomy;trust,medium,"strong order preference, low homosexuality acceptance, high euthanasia acceptance, high institutional trust, moderate democracy"
428051104,25,East,West,False,authority and autonomy;family,medium,"high support for homosexuality, liberal on abortion and euthanasia, low political participation, moderate immigration openness"
428050991,25,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, low tolerance homosexuality, low immigration support, high family importance, strong order preference"
428050434,25,East,East,True,authority and autonomy;trust,medium,"low neighbour tolerance, moderate democracy support, low institutional trust, traditional family importance, low immigration enthusiasm"
428050462,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low democracy importance, low civil rights importance, traditional family focus"
428051331,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, supports democracy, low institutional trust, tolerant of homosexuality, supports euthanasia"
428050804,25,East,East,True,authority and autonomy;political legitimacy,medium,"order over prices, low protest participation, low homosexuality acceptance, moderate democracy support, low immigration support"
428050923,25,East,East,True,authority and autonomy;family,medium,"rejects homosexuals, supports traditional gender roles, prioritizes order and prices, moderate democracy importance"
428050309,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, order over freedoms, low political trust, skeptical on homosexuality, egalitarian gender education"
428050974,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports freedom of speech, accepts homosexuals, moderate democracy support, moderate institutional trust, values autonomy"
428050669,25,East,East,True,authority and autonomy;political legitimacy,high,"low tolerance minorities, strong leader support, high institutional trust, restrictive on behaviors, skeptical immigration"
428051107,25,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, supports strong leader, limited trust, restrictive moral views"
428051191,25,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, tolerant of homosexuality, accepts immigration, favors participation, moderate institutional trust"
428051190,25,East,East,True,authority and autonomy;trust,medium,"Low immigration support, order over participation, low protest readiness, moderate institutional trust, traditional child qualities"
428050907,25,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional child qualities, low protest readiness, low immigration support, moderate gender egalitarianism"
428051019,25,East,East,True,authority and autonomy;political legitimacy,medium,"strong order, strong leader preference, low democracy importance, low political participation, low tolerance"
